temperature,steps,humidity,heart_rate,sleep_count,stress
36.6,5051.0,49.3,69.0,8.6,1
36.8,4549.0,30.8,65.0,5.9,1
36.4,5632.0,80.6,83.0,7.1,2
36.7,4777.0,86.5,63.0,5.3,1
36.1,8160.0,69.3,76.0,4.8,1
36.5,7162.0,43.9,69.0,3.8,1
36.9,8174.0,45.1,52.0,8.2,1
36.7,10418.0,58.0,81.0,7.6,1
36.3,6420.0,83.9,42.0,4.9,0
36.7,4518.0,39.0,50.0,4.6,1
37.0,3327.0,79.6,75.0,2.0,1
35.6,5893.0,47.5,75.0,2.5,1
37.2,11385.0,78.5,64.0,7.0,1
36.4,11594.0,85.2,71.0,6.1,1
36.8,10337.0,55.6,45.0,5.5,1
37.2,4276.0,51.9,77.0,8.6,1
35.9,9233.0,78.1,72.0,6.0,1
36.2,8990.0,61.8,70.0,5.1,0
36.5,7780.0,71.1,70.0,3.3,1
36.2,8700.0,67.4,75.0,8.6,1
37.5,7885.0,39.2,70.0,6.6,1
36.2,8916.0,80.7,51.0,2.7,1
36.3,11017.0,41.7,92.0,7.2,1
36.7,2535.0,85.9,82.0,5.4,2
36.0,11495.0,45.0,57.0,8.5,0
36.4,2902.0,74.0,67.0,9.4,1
36.8,1933.0,47.1,68.0,6.8,1
36.4,14665.0,49.1,81.0,7.9,1
36.6,14398.0,48.6,48.0,2.5,1
36.3,1846.0,74.9,65.0,6.5,1
35.8,7206.0,63.4,52.0,8.0,0
36.8,3607.0,83.0,67.0,6.0,1
37.5,7795.0,48.4,65.0,6.7,1
36.6,12622.0,71.5,71.0,9.2,1
36.7,14309.0,75.2,64.0,3.6,1
36.9,9880.0,39.1,62.0,2.8,1
36.0,5955.0,54.0,76.0,7.5,1
37.5,9447.0,59.0,75.0,8.6,1
36.7,5368.0,51.3,76.0,8.8,1
37.4,13738.0,49.3,68.0,7.1,1
36.2,13186.0,71.2,64.0,8.7,1
37.5,8815.0,43.0,69.0,7.6,1
37.0,5547.0,72.6,75.0,2.7,1
36.9,5107.0,86.1,48.0,8.1,1
36.7,1468.0,63.9,74.0,3.4,1
36.5,12421.0,66.7,73.0,3.9,1
37.2,7305.0,34.1,71.0,5.2,1
36.7,5552.0,81.9,69.0,4.5,1
35.6,7596.0,47.1,44.0,4.6,0
36.0,12462.0,66.9,66.0,3.4,1
36.5,2745.0,88.7,88.0,4.4,2
36.8,13007.0,65.7,70.0,2.2,1
36.6,13565.0,73.5,67.0,5.8,1
37.2,14254.0,56.7,70.0,8.1,1
35.6,6565.0,33.6,74.0,8.9,1
36.7,4040.0,77.9,77.0,8.6,1
35.7,6231.0,32.1,68.0,5.3,1
37.0,5661.0,72.0,74.0,7.8,1
36.6,3466.0,31.4,87.0,4.3,1
36.8,9502.0,81.7,80.0,2.4,1
36.2,7673.0,39.5,93.0,7.4,1
37.2,13120.0,60.9,63.0,7.2,1
37.1,1450.0,65.8,87.0,8.4,2
36.9,10014.0,57.5,62.0,6.9,1
36.5,11681.0,50.4,74.0,3.3,1
36.9,11633.0,58.1,77.0,8.8,1
36.2,13405.0,48.7,65.0,7.0,1
37.0,11206.0,56.3,71.0,8.5,1
37.4,13989.0,51.5,79.0,8.2,1
37.1,5657.0,64.0,63.0,4.4,1
36.2,8045.0,44.3,87.0,2.6,1
36.8,1197.0,89.3,56.0,3.4,1
36.0,1097.0,60.1,89.0,2.7,1
36.9,4362.0,41.6,80.0,3.9,1
36.8,2411.0,58.6,69.0,5.7,1
35.7,4643.0,82.0,66.0,9.3,1
36.0,3479.0,31.3,65.0,9.0,0
36.5,1399.0,70.8,69.0,7.7,1
36.4,13730.0,62.9,70.0,2.2,1
36.0,1115.0,40.2,83.0,4.7,1
36.8,11305.0,79.0,90.0,7.5,1
36.7,3130.0,52.1,72.0,3.0,1
36.5,13771.0,47.6,62.0,8.4,1
36.2,13499.0,79.7,65.0,9.3,0
37.1,10155.0,68.3,68.0,4.8,1
37.4,10411.0,83.9,60.0,7.6,1
36.4,1075.0,67.8,58.0,3.2,1
36.3,14788.0,74.4,91.0,7.5,1
36.8,13290.0,80.2,73.0,2.2,1
36.4,13531.0,33.3,62.0,3.2,0
36.5,10229.0,76.6,78.0,7.7,1
37.0,5827.0,66.8,58.0,7.7,1
35.6,13511.0,34.2,59.0,7.1,0
37.3,5081.0,60.5,62.0,5.8,1
36.6,8878.0,34.9,87.0,7.4,1
36.4,2396.0,74.2,67.0,8.2,1
36.6,13907.0,62.8,46.0,9.7,0
36.6,2971.0,87.2,82.0,9.1,1
35.7,4149.0,41.0,67.0,8.4,0
37.3,8814.0,66.4,52.0,7.6,1
36.6,11697.0,42.7,67.0,6.6,1
36.8,9671.0,66.8,75.0,3.0,1
37.1,4250.0,73.4,74.0,3.3,2
36.1,1013.0,73.3,88.0,8.6,1
36.8,11600.0,78.9,61.0,8.4,1
36.5,14793.0,81.2,70.0,6.9,1
37.0,12339.0,34.6,63.0,5.5,1
35.5,7443.0,50.6,55.0,2.2,0
36.6,13653.0,71.2,79.0,4.6,1
36.3,6738.0,59.9,75.0,5.4,1
36.8,8349.0,41.4,73.0,5.9,1
36.8,7680.0,63.2,74.0,9.4,1
36.2,7267.0,54.4,63.0,2.9,1
36.2,11853.0,53.4,60.0,6.2,1
36.5,8375.0,78.6,70.0,4.9,1
36.2,5434.0,54.5,82.0,9.9,1
37.0,4614.0,31.6,86.0,8.9,1
36.4,1528.0,33.5,78.0,5.5,1
35.1,9165.0,81.4,70.0,10.0,0
36.4,4219.0,87.6,73.0,6.1,1
36.1,3074.0,71.3,70.0,3.3,1
35.8,10154.0,51.9,60.0,6.4,0
36.0,10537.0,86.3,70.0,3.8,1
36.7,11530.0,69.8,57.0,7.1,1
37.3,8050.0,80.7,69.0,9.5,1
36.8,13517.0,76.0,86.0,8.3,1
36.3,14109.0,52.7,78.0,4.2,0
36.8,12303.0,58.7,61.0,4.4,1
36.4,9898.0,41.2,69.0,2.6,1
36.3,5252.0,47.5,62.0,4.3,1
36.0,14761.0,76.7,69.0,2.7,1
35.7,4838.0,83.6,80.0,6.0,1
36.4,3837.0,73.5,77.0,7.7,1
36.7,7190.0,57.9,95.0,8.0,1
36.6,1796.0,35.2,82.0,2.5,1
36.4,14699.0,33.4,72.0,4.7,1
36.1,9238.0,52.5,77.0,4.3,1
36.9,8797.0,57.8,68.0,2.8,1
35.9,10181.0,66.5,59.0,4.9,1
37.0,7958.0,30.4,83.0,4.4,1
36.1,1449.0,89.4,80.0,7.1,1
36.2,9572.0,51.8,68.0,9.1,0
35.9,11026.0,80.9,73.0,5.6,1
36.3,6834.0,62.1,82.0,8.0,1
37.1,11602.0,37.8,78.0,3.2,1
36.9,4178.0,77.9,55.0,9.2,1
37.1,4098.0,72.6,72.0,3.2,1
36.9,3260.0,61.6,68.0,3.5,1
36.0,6208.0,60.9,81.0,2.9,1
36.4,12858.0,35.2,80.0,4.5,1
36.2,12591.0,69.4,83.0,6.4,1
37.3,6360.0,84.7,59.0,9.9,1
36.0,9248.0,35.6,62.0,8.3,0
37.0,11091.0,45.8,81.0,5.0,1
37.0,4377.0,84.1,64.0,6.6,1
37.5,3354.0,47.1,55.0,7.0,1
36.4,14609.0,69.2,75.0,8.6,1
37.0,9646.0,62.1,65.0,7.9,1
37.7,14740.0,65.8,88.0,6.6,2
36.3,5729.0,54.9,73.0,7.4,1
35.8,10842.0,48.0,72.0,8.0,1
35.7,4116.0,32.9,66.0,3.1,1
37.0,4657.0,74.7,86.0,3.6,2
35.7,8167.0,74.8,74.0,7.5,1
36.4,5475.0,70.2,66.0,8.8,1
36.8,3347.0,68.6,62.0,5.3,1
36.7,4680.0,44.6,69.0,9.8,1
36.8,1500.0,31.3,60.0,3.7,1
36.7,10862.0,78.5,80.0,5.3,1
37.2,7890.0,59.5,52.0,5.0,1
36.1,2319.0,48.4,69.0,9.4,0
36.3,3404.0,36.1,76.0,4.3,1
36.2,2435.0,33.8,73.0,5.8,1
37.0,9576.0,50.9,63.0,3.5,1
37.1,2319.0,78.3,77.0,6.2,2
36.8,11560.0,85.1,61.0,8.9,1
37.2,1287.0,83.8,70.0,4.4,1
36.0,4491.0,85.2,77.0,8.5,1
37.4,13469.0,84.5,75.0,9.3,1
37.4,11059.0,61.6,63.0,2.6,1
37.0,2022.0,43.2,82.0,8.1,1
37.5,12496.0,77.9,71.0,4.0,1
35.8,7902.0,42.8,77.0,3.4,1
36.3,12855.0,46.0,85.0,6.8,1
36.2,9410.0,44.0,81.0,7.6,1
37.0,10546.0,60.9,81.0,5.2,1
36.1,14909.0,49.3,72.0,2.3,1
37.0,4253.0,39.2,78.0,9.3,1
37.3,9735.0,57.2,72.0,7.8,1
36.9,7444.0,82.4,58.0,4.2,1
36.7,1552.0,64.2,73.0,6.0,1
36.1,1203.0,82.7,73.0,2.2,1
36.2,2669.0,41.8,76.0,4.7,1
37.2,10087.0,40.0,69.0,6.2,1
37.0,8940.0,64.5,62.0,6.1,1
36.6,8748.0,57.8,77.0,3.7,1
36.4,1446.0,69.6,57.0,8.2,1
35.6,7570.0,77.7,85.0,4.4,1
36.1,13945.0,75.1,68.0,6.6,1
37.6,6566.0,86.5,72.0,4.2,2
36.0,9749.0,53.9,76.0,5.4,1
36.7,11917.0,42.4,76.0,3.7,1
37.1,11975.0,63.1,56.0,7.1,0
36.0,8270.0,36.6,78.0,5.4,1
36.7,13011.0,47.3,73.0,2.1,1
37.1,6479.0,42.5,64.0,2.2,1
36.6,13442.0,53.8,63.0,5.8,1
38.0,4363.0,36.7,67.0,3.5,1
35.8,4923.0,31.9,57.0,6.7,0
37.1,1744.0,69.4,87.0,5.3,2
36.5,12138.0,66.6,85.0,7.2,1
37.0,6839.0,72.5,75.0,9.6,1
36.8,4208.0,69.6,68.0,6.2,1
36.2,4245.0,36.9,68.0,8.3,1
36.7,13620.0,47.5,78.0,8.0,1
35.7,12675.0,37.8,88.0,9.4,0
36.9,8749.0,80.6,64.0,3.7,1
36.7,9626.0,74.8,59.0,8.6,0
36.9,7641.0,42.1,85.0,9.2,1
37.1,6483.0,50.5,52.0,5.1,1
36.8,13817.0,88.0,60.0,4.5,1
36.7,2759.0,65.6,68.0,9.6,1
36.2,6858.0,78.1,54.0,7.0,0
36.2,5824.0,45.9,81.0,5.0,1
37.2,7974.0,42.6,79.0,8.3,1
37.3,7407.0,77.0,64.0,4.4,1
36.5,8264.0,71.2,83.0,3.4,1
36.6,2959.0,70.9,84.0,6.4,1
36.1,8184.0,63.2,69.0,6.5,1
37.2,4394.0,63.8,65.0,8.6,1
36.9,3581.0,74.1,93.0,5.7,2
37.6,1908.0,46.2,77.0,8.5,1
36.2,11677.0,51.2,73.0,4.5,1
36.4,6984.0,82.3,84.0,6.6,1
36.7,9773.0,48.5,73.0,3.7,1
36.9,11186.0,62.8,65.0,5.1,1
36.5,10510.0,72.2,71.0,8.9,1
36.2,7587.0,90.0,80.0,3.7,1
37.0,6431.0,56.1,50.0,8.5,0
37.0,6263.0,55.7,67.0,4.3,1
36.1,9961.0,80.6,84.0,2.3,1
37.3,7927.0,78.3,65.0,2.9,1
37.2,12888.0,73.9,85.0,8.0,1
36.7,13246.0,57.8,84.0,4.1,1
36.6,3388.0,49.4,69.0,7.2,1
36.9,2907.0,66.5,64.0,7.6,1
36.2,9826.0,82.6,67.0,4.8,1
36.6,5217.0,83.0,97.0,5.8,2
35.5,1260.0,36.5,89.0,5.2,1
37.0,13441.0,55.7,71.0,9.6,1
35.8,4177.0,57.9,64.0,4.6,0
37.4,14010.0,88.7,71.0,3.5,1
36.4,11044.0,70.7,72.0,4.9,1
36.5,11677.0,54.4,58.0,7.4,0
36.3,3820.0,31.6,71.0,7.6,1
36.5,4279.0,63.9,83.0,9.4,1
37.3,8298.0,35.8,52.0,9.1,0
35.4,3409.0,80.1,78.0,4.3,1
37.2,5276.0,75.2,84.0,5.6,1
36.8,5500.0,57.6,64.0,8.0,1
36.0,3235.0,55.8,87.0,9.3,1
36.1,3873.0,83.8,63.0,4.7,1
37.4,12040.0,47.3,74.0,5.6,1
36.1,3341.0,44.9,67.0,9.2,1
36.0,1398.0,86.4,67.0,4.9,1
37.2,9811.0,78.6,64.0,5.8,1
36.8,14664.0,79.2,77.0,9.2,1
36.1,5637.0,41.7,78.0,8.4,1
36.7,2661.0,38.6,69.0,3.9,1
36.1,8985.0,31.6,56.0,4.6,0
37.2,13689.0,44.2,74.0,4.8,1
37.1,11977.0,76.5,74.0,9.3,1
36.9,9715.0,44.4,68.0,10.0,1
36.8,5411.0,73.7,89.0,8.2,1
37.5,8586.0,45.1,54.0,5.9,1
36.6,2277.0,53.7,48.0,2.1,1
36.0,10505.0,89.0,63.0,7.6,1
36.8,11151.0,44.7,77.0,5.1,1
37.6,14510.0,52.6,59.0,7.1,1
36.1,4646.0,48.1,60.0,6.9,0
36.4,1258.0,36.6,80.0,5.8,1
36.8,8639.0,59.4,75.0,9.6,1
36.6,10895.0,52.7,74.0,2.2,1
36.1,12066.0,71.7,78.0,7.7,1
37.2,3712.0,79.1,66.0,5.3,1
37.8,4665.0,62.7,66.0,7.7,1
36.7,8176.0,31.9,78.0,7.4,1
36.1,5628.0,67.1,57.0,2.1,1
35.8,13047.0,33.3,49.0,4.3,0
36.7,7633.0,67.0,66.0,3.5,1
37.2,12194.0,71.1,79.0,3.3,2
36.8,9129.0,41.9,73.0,7.8,1
36.6,11823.0,79.2,79.0,3.9,1
36.3,5657.0,84.7,50.0,5.8,1
36.1,12640.0,78.8,73.0,4.0,1
37.0,4844.0,48.3,77.0,6.6,1
37.1,8645.0,65.2,56.0,7.8,1
35.8,3996.0,84.9,79.0,4.6,2
37.4,7657.0,49.2,69.0,6.8,1
36.9,5454.0,79.2,101.0,8.6,2
37.3,4734.0,30.6,48.0,2.8,1
35.9,14538.0,30.2,84.0,7.7,1
35.9,3241.0,75.6,66.0,4.6,1
36.5,12023.0,75.7,54.0,3.0,1
36.9,14778.0,77.3,65.0,6.4,1
37.5,1279.0,85.8,73.0,3.8,2
37.0,10786.0,37.1,80.0,8.6,1
36.5,4541.0,43.9,87.0,2.3,1
36.1,1567.0,84.2,84.0,2.8,2
37.2,6640.0,40.6,60.0,6.2,1
36.1,14093.0,70.9,81.0,6.7,1
37.4,1165.0,61.8,74.0,7.8,1
36.5,9230.0,35.0,63.0,4.1,1
37.4,8020.0,47.1,68.0,8.7,1
36.9,13227.0,61.2,63.0,9.6,1
36.5,2176.0,81.1,70.0,6.0,1
36.3,10541.0,72.5,63.0,8.1,1
36.4,10522.0,67.3,60.0,6.2,1
36.8,10367.0,59.8,75.0,2.6,1
36.6,14193.0,47.9,76.0,4.6,1
36.3,12523.0,37.2,68.0,2.7,1
36.5,1588.0,54.5,84.0,9.9,1
36.6,7595.0,31.7,67.0,3.8,1
35.5,6571.0,42.7,67.0,7.1,0
36.8,5342.0,55.9,77.0,4.3,2
36.1,7319.0,55.1,69.0,7.2,1
36.0,6379.0,32.7,71.0,3.7,1
35.8,7053.0,65.3,45.0,8.3,0
35.7,14710.0,63.0,70.0,2.9,1
35.9,2241.0,34.7,52.0,9.2,0
36.2,13911.0,86.6,58.0,8.7,0
37.6,7723.0,36.0,57.0,7.4,1
36.3,9732.0,81.3,60.0,2.5,1
36.7,12623.0,30.0,65.0,3.7,1
36.8,6046.0,82.9,65.0,8.9,1
36.7,7026.0,31.2,77.0,3.0,1
36.6,6733.0,75.5,72.0,3.2,1
36.0,6246.0,51.7,51.0,6.4,0
37.3,13957.0,74.3,71.0,4.2,1
37.5,12605.0,54.1,73.0,3.8,1
35.8,2526.0,34.3,67.0,6.6,0
36.1,2514.0,76.1,69.0,5.0,1
36.5,6990.0,34.3,72.0,3.1,1
36.1,2381.0,85.3,78.0,6.3,1
36.9,9667.0,33.1,54.0,5.1,1
36.2,3012.0,58.8,68.0,7.9,1
37.7,8313.0,73.4,85.0,2.8,2
37.2,1101.0,53.6,84.0,7.0,2
36.7,5432.0,43.0,79.0,5.5,1
37.1,10481.0,75.5,75.0,5.2,1
37.2,7777.0,77.1,87.0,3.9,2
36.3,14696.0,85.4,89.0,2.2,1
36.2,13237.0,52.6,69.0,8.8,1
36.6,6027.0,60.4,60.0,4.6,1
37.0,1637.0,51.8,67.0,7.4,1
36.7,12839.0,45.4,101.0,9.6,1
35.8,13757.0,75.1,54.0,6.5,0
36.2,12489.0,50.4,65.0,5.2,1
36.6,2791.0,55.7,56.0,4.1,1
36.6,14971.0,54.2,71.0,9.5,0
37.6,4620.0,72.8,58.0,7.5,2
35.9,11139.0,85.1,69.0,7.3,1
36.9,13712.0,70.0,50.0,5.4,1
37.3,4300.0,58.3,76.0,8.8,1
37.7,13716.0,76.8,82.0,7.7,1
36.4,5333.0,68.5,66.0,4.3,1
36.8,14670.0,33.6,69.0,6.8,1
36.9,4938.0,35.7,68.0,5.4,1
36.7,14348.0,32.3,72.0,2.1,1
36.6,1750.0,57.4,70.0,8.5,1
36.8,10930.0,79.6,78.0,3.0,2
35.3,8450.0,48.8,82.0,6.1,1
36.9,7690.0,53.0,62.0,4.7,1
36.7,4129.0,84.6,67.0,4.7,1
36.5,10878.0,80.2,79.0,5.8,1
37.6,3671.0,69.9,56.0,10.0,1
36.3,8740.0,46.0,50.0,5.3,0
36.4,4545.0,37.0,72.0,3.5,1
37.6,14379.0,31.0,75.0,6.9,1
36.2,1401.0,36.4,63.0,3.9,1
36.3,3796.0,47.6,64.0,2.8,1
36.5,4392.0,63.1,62.0,2.4,1
37.0,6797.0,33.8,61.0,2.2,1
36.7,4258.0,38.2,77.0,5.4,1
36.0,7879.0,40.9,58.0,5.4,0
36.3,13215.0,67.9,67.0,3.5,1
36.3,10969.0,66.9,61.0,8.3,1
36.6,9119.0,63.0,55.0,3.0,1
36.8,2246.0,45.0,79.0,9.3,1
36.8,10716.0,52.3,65.0,6.7,1
35.7,3330.0,35.8,72.0,2.2,1
37.1,12009.0,43.6,55.0,9.7,0
36.7,4501.0,83.9,63.0,4.5,1
37.3,6839.0,88.8,78.0,5.6,1
36.8,5907.0,68.9,96.0,4.3,2
37.2,13023.0,85.0,50.0,7.8,1
36.8,2772.0,68.6,68.0,5.9,1
37.3,8919.0,32.0,74.0,3.1,1
36.9,2989.0,89.8,64.0,2.8,2
36.6,10867.0,35.9,78.0,7.8,1
37.7,13671.0,71.0,61.0,3.9,1
37.0,7085.0,45.2,72.0,3.1,2
36.9,7833.0,53.5,65.0,6.0,1
36.0,13984.0,68.8,82.0,8.4,1
36.0,8294.0,56.2,63.0,4.2,1
36.7,7826.0,45.0,66.0,4.2,1
36.7,9097.0,50.1,79.0,8.7,1
36.3,10649.0,50.5,60.0,3.2,1
36.7,2496.0,87.6,71.0,6.9,1
37.4,12496.0,77.9,52.0,9.6,1
36.9,7097.0,57.5,59.0,8.7,1
36.0,2013.0,42.0,74.0,2.5,1
36.5,12007.0,78.7,60.0,4.6,1
36.2,6277.0,39.4,65.0,3.1,1
36.4,2405.0,42.6,75.0,9.6,1
36.4,9873.0,52.0,64.0,9.9,0
36.4,13322.0,82.8,78.0,3.9,1
36.0,13429.0,37.9,72.0,7.4,0
36.5,14407.0,37.3,74.0,8.7,0
36.3,13148.0,59.6,82.0,3.9,1
35.1,1030.0,46.6,73.0,3.5,1
37.6,6323.0,64.1,85.0,2.1,2
37.1,12460.0,57.1,79.0,5.3,1
36.4,6128.0,56.1,65.0,9.2,1
36.6,9422.0,36.7,83.0,9.2,1
36.0,9488.0,38.5,73.0,3.0,1
37.4,6110.0,79.3,66.0,3.6,2
37.5,13663.0,83.2,73.0,5.3,2
36.7,8045.0,44.1,81.0,8.2,1
37.1,7507.0,36.8,75.0,6.9,1
36.7,14965.0,33.2,88.0,6.1,1
35.9,7909.0,66.5,81.0,6.7,1
36.4,3498.0,72.9,75.0,2.8,1
36.7,8183.0,52.4,60.0,5.8,1
36.4,12396.0,70.8,68.0,9.9,0
36.5,11876.0,72.8,71.0,2.7,1
36.6,12040.0,86.1,77.0,6.2,1
36.6,10912.0,33.9,76.0,4.4,1
36.6,4559.0,41.5,72.0,6.3,1
36.1,13069.0,34.1,71.0,6.6,0
36.2,13508.0,82.1,77.0,6.6,1
36.0,3718.0,77.6,61.0,8.8,1
37.1,2826.0,64.5,87.0,5.1,2
35.5,14658.0,35.0,50.0,6.1,0
37.2,13157.0,46.4,85.0,2.1,2
37.3,13505.0,47.9,70.0,8.3,1
36.4,13409.0,63.6,80.0,4.1,1
35.3,8584.0,45.5,74.0,8.5,0
36.4,10050.0,34.4,73.0,4.1,1
36.6,8635.0,73.8,76.0,2.1,1
36.1,1717.0,47.9,78.0,3.2,1
36.3,11437.0,57.1,67.0,9.9,0
37.4,8075.0,37.7,80.0,4.6,1
36.9,10068.0,78.2,59.0,2.9,1
36.1,8037.0,63.9,70.0,3.0,1
35.8,7885.0,84.1,78.0,4.5,1
36.4,3405.0,59.7,80.0,2.3,1
36.5,4902.0,86.5,75.0,6.1,1
36.8,3224.0,83.5,66.0,3.7,1
36.3,3739.0,64.6,79.0,6.2,1
36.9,14622.0,86.0,63.0,3.1,1
37.6,3144.0,49.4,88.0,5.4,2
37.0,4770.0,51.9,69.0,6.8,1
36.6,9268.0,32.7,55.0,2.5,1
36.5,9543.0,65.4,58.0,5.2,1
36.4,3156.0,73.3,70.0,4.4,1
37.2,12112.0,76.4,71.0,3.9,1
36.3,11993.0,39.0,90.0,6.8,1
36.6,4322.0,56.6,60.0,6.7,1
36.6,5041.0,40.6,70.0,7.0,1
36.3,14132.0,69.7,59.0,3.3,1
35.9,12559.0,39.5,65.0,4.3,0
36.8,10769.0,84.2,87.0,3.7,2
36.6,2151.0,43.8,59.0,6.3,1
36.9,6856.0,47.5,76.0,5.7,1
36.3,8830.0,81.1,74.0,4.6,1
37.2,3624.0,57.5,70.0,8.3,1
36.2,7275.0,31.4,75.0,2.8,1
37.5,9414.0,59.7,58.0,9.8,1
35.7,5583.0,35.1,87.0,2.9,1
36.8,11933.0,89.1,89.0,8.2,1
36.8,12766.0,65.3,70.0,4.9,1
36.2,5531.0,45.4,94.0,8.9,1
36.8,12741.0,63.8,66.0,2.6,1
37.2,2450.0,34.6,74.0,5.0,1
35.5,12728.0,78.0,84.0,4.7,1
36.9,3139.0,85.5,65.0,9.9,1
35.4,2161.0,82.5,56.0,9.9,0
36.1,9985.0,50.5,54.0,3.5,0
37.4,7607.0,49.5,91.0,7.0,1
36.3,13710.0,32.1,65.0,6.3,0
36.0,6085.0,69.1,68.0,3.2,1
36.5,5020.0,62.1,59.0,3.3,1
37.6,8010.0,57.6,79.0,9.9,1
35.7,7383.0,84.5,62.0,5.6,0
36.1,5822.0,40.1,65.0,3.0,1
37.3,10712.0,30.6,73.0,3.7,1
37.5,11634.0,34.4,59.0,4.1,1
36.5,12942.0,43.4,68.0,6.1,1
36.0,14620.0,32.0,84.0,4.7,1
37.6,4733.0,60.2,74.0,5.6,2
37.4,11025.0,48.8,71.0,3.3,1
36.9,6520.0,40.8,72.0,4.6,1
36.2,10479.0,75.0,66.0,2.6,1
36.6,7664.0,42.3,90.0,9.1,1
36.5,14913.0,71.3,62.0,3.6,1
36.8,11205.0,51.0,72.0,8.1,1
37.3,14335.0,60.7,71.0,4.8,1
37.0,12690.0,86.0,80.0,5.8,1
36.1,13641.0,32.2,81.0,4.3,0
37.3,12402.0,60.0,70.0,7.6,1
36.8,7428.0,81.3,73.0,8.8,1
36.9,4525.0,65.3,73.0,4.3,1
37.3,6184.0,46.6,47.0,3.9,1
36.0,1283.0,53.9,54.0,7.5,1
36.6,8336.0,70.8,64.0,3.6,1
36.3,8071.0,83.4,64.0,7.1,1
35.8,8354.0,32.5,58.0,2.8,0
36.8,14636.0,34.3,77.0,7.0,1
37.9,13760.0,49.5,70.0,6.1,1
35.7,3264.0,44.0,68.0,2.9,1
36.6,6164.0,45.9,57.0,7.2,0
36.9,6935.0,43.3,70.0,5.6,1
36.7,6047.0,41.7,44.0,3.7,0
36.5,12179.0,37.8,68.0,4.8,1
36.0,8337.0,86.0,71.0,5.9,1
36.7,9009.0,38.7,72.0,2.7,1
36.2,12942.0,42.3,54.0,9.7,0
35.5,12283.0,44.8,72.0,7.3,0
37.2,2851.0,86.0,60.0,2.8,2
37.1,10995.0,75.3,62.0,8.6,1
36.6,7096.0,77.4,77.0,4.6,2
36.7,5125.0,36.3,90.0,6.8,1
37.1,1700.0,80.2,71.0,4.2,1
36.7,7821.0,54.5,62.0,7.9,1
37.1,5976.0,45.8,72.0,7.8,1
36.5,4521.0,64.5,79.0,6.4,1
37.3,10725.0,79.3,76.0,3.9,2
36.8,11773.0,76.7,97.0,4.0,2
36.7,4427.0,83.4,63.0,5.1,1
36.0,1692.0,85.7,73.0,3.2,1
36.7,12883.0,44.3,85.0,4.7,1
36.2,1139.0,55.4,85.0,7.5,1
36.3,14120.0,30.9,50.0,8.6,0
36.2,9787.0,82.8,70.0,4.7,1
36.1,5506.0,39.3,85.0,3.9,1
37.7,4451.0,81.7,99.0,8.7,2
37.3,1126.0,49.8,77.0,9.1,1
37.6,4297.0,52.1,66.0,5.3,1
36.0,2928.0,32.3,60.0,2.2,1
36.6,9570.0,49.6,92.0,7.6,1
36.0,3332.0,83.3,77.0,8.3,1
36.3,8401.0,31.5,62.0,2.1,1
36.1,9262.0,54.4,68.0,6.8,1
37.2,5173.0,31.9,73.0,6.7,1
36.4,1491.0,52.3,75.0,5.0,2
37.1,1522.0,40.4,61.0,8.0,1
36.9,1369.0,45.1,64.0,5.4,1
37.8,11348.0,82.7,53.0,7.4,1
35.9,5452.0,56.2,80.0,6.1,0
37.2,12148.0,46.4,67.0,4.0,1
37.2,7044.0,65.4,75.0,6.9,1
36.1,7342.0,38.5,84.0,7.9,1
37.1,8180.0,45.6,72.0,9.8,1
36.8,10982.0,62.8,69.0,5.0,1
36.5,4829.0,44.3,72.0,2.5,1
36.2,2702.0,70.7,71.0,9.9,1
36.2,8785.0,59.5,82.0,7.0,1
37.6,5578.0,76.3,73.0,9.6,1
36.6,7195.0,86.9,65.0,2.8,1
37.0,10057.0,36.9,80.0,4.7,1
36.2,7918.0,50.1,82.0,3.1,1
36.2,9684.0,49.2,57.0,8.7,0
37.1,8619.0,39.1,85.0,9.0,1
35.9,11357.0,78.6,74.0,6.0,1
36.4,10883.0,75.6,73.0,3.5,1
36.6,8479.0,59.1,80.0,3.0,1
36.7,10505.0,62.3,64.0,6.7,1
36.5,13230.0,33.6,80.0,6.1,1
36.8,7052.0,63.3,66.0,7.6,1
36.9,6779.0,77.5,55.0,4.4,1
37.0,11699.0,64.4,60.0,5.2,1
36.1,9156.0,45.9,76.0,2.2,1
36.5,1994.0,70.1,61.0,6.9,1
37.2,13490.0,51.7,86.0,5.4,1
37.0,1431.0,62.7,82.0,9.4,1
35.9,11478.0,59.3,83.0,7.1,1
36.8,11623.0,52.9,71.0,5.2,1
35.6,14344.0,73.1,73.0,4.1,1
36.6,1758.0,83.0,58.0,9.2,1
37.5,9356.0,30.3,80.0,2.1,1
36.1,6990.0,86.0,74.0,4.6,1
36.2,5629.0,60.7,76.0,9.5,1
37.0,2264.0,72.0,87.0,7.2,2
35.8,8877.0,81.3,64.0,6.3,1
36.3,7707.0,58.0,69.0,3.6,1
36.9,2464.0,80.1,73.0,8.7,1
36.3,9575.0,40.7,61.0,3.6,1
36.5,11331.0,39.6,68.0,4.0,1
37.0,11742.0,69.4,75.0,3.5,1
36.8,13675.0,82.2,67.0,3.3,1
36.7,6733.0,83.5,83.0,9.6,2
36.4,14343.0,68.6,55.0,6.8,1
36.8,13116.0,61.5,81.0,7.1,1
36.5,5151.0,49.9,77.0,9.6,1
36.8,3230.0,88.8,64.0,3.8,1
36.4,7095.0,49.2,61.0,2.0,1
